num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,zona_ciudad,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
9965,2021,19,5,1,1,12,7,6,613,99,99,1,999,16,12,18,9,4,999,99,9999,99,6,2,1
9966,2021,19,5,1,1,12,7,6,613,99,99,2,999,16,12,18,9,4,999,99,9999,99,6,2,1
9967,2021,19,5,1,1,12,7,6,613,99,99,1,27,4,4,6,1,4,999,99,9999,99,6,1,2
9968,2021,19,0,1,1,12,7,16,1601,11,99,1,34,5,5,7,1,4,54,1,2021,6,1,2,1
9969,2021,19,22,4,3,12,7,16,1602,99,99,1,16,2,2,4,2,4,999,99,9999,99,1,2,1
9970,2021,19,13,3,2,12,7,18,1801,99,99,1,17,2,2,4,2,4,999,99,9999,99,1,2,1
9971,2021,19,20,4,3,12,7,17,1701,99,99,1,999,16,12,18,9,4,6,1,9999,99,1,2,1
9972,2021,19,20,4,3,12,7,17,1701,99,99,2,999,16,12,18,9,4,6,1,9999,99,1,2,1
9973,2021,19,5,1,1,12,7,17,1701,99,99,1,22,3,3,5,1,4,27,9,9999,99,6,1,2
9974,2021,19,0,1,1,12,7,14,1413,99,99,1,42,7,7,9,1,1,48,9,9999,99,1,2,1
9975,2021,19,5,1,1,12,7,4,401,99,99,1,18,2,2,4,1,3,69,8,9999,99,1,2,1
9976,2021,19,5,1,1,12,7,4,401,99,99,1,25,4,4,6,1,4,6,1,9999,99,1,2,1
9977,2021,20,15,3,2,12,1,1,101,1,1,1,52,9,9,11,1,4,76,11,9999,99,1,2,1
9978,2021,20,11,2,1,12,1,1,101,1,1,1,19,2,2,4,1,4,32,5,2018,5,1,2,1
9979,2021,20,11,2,1,12,1,1,101,1,1,2,22,3,3,5,1,4,32,5,2018,5,1,2,1
9980,2021,20,14,3,2,12,1,1,101,10,10,1,37,6,6,8,1,1,28,2,2017,5,1,2,1
9981,2021,20,14,3,2,12,1,1,101,10,10,2,27,4,4,6,1,1,69,2,2006,4,1,2,1
9982,2021,20,17,3,2,12,1,1,101,21,21,1,43,7,7,9,1,4,32,1,9999,99,1,2,1
9983,2021,20,19,4,3,12,1,1,117,7,99,1,20,3,3,5,1,4,6,5,2014,5,1,2,1
9984,2021,20,18,4,3,12,1,20,2004,99,99,1,24,3,3,5,1,4,67,5,9999,99,1,2,1
9985,2021,20,9,2,1,12,1,5,502,99,99,1,30,5,5,7,1,4,6,5,9999,99,1,2,1
9986,2021,20,17,3,2,12,1,6,603,99,99,1,30,5,5,7,1,4,32,6,9999,99,6,2,1
9987,2021,20,17,3,2,12,1,6,603,99,99,1,20,3,3,5,1,4,27,3,9999,99,6,2,1
9988,2021,20,6,2,1,12,1,10,1010,99,99,1,49,8,8,10,1,12,30,1,1997,3,1,2,1
9989,2021,20,6,2,1,12,1,10,1010,99,99,2,51,9,9,11,1,12,30,1,1997,3,1,2,1
9990,2021,20,6,2,1,12,1,10,1010,99,99,2,51,9,9,11,1,12,30,1,1997,3,1,2,1
9991,2021,20,6,2,1,12,1,10,1010,99,99,1,53,9,9,11,1,12,30,1,1997,3,1,2,1
9992,2021,20,6,2,1,12,1,10,1010,99,99,2,49,8,8,10,1,12,30,1,1997,3,1,2,1
9993,2021,20,6,2,1,12,1,10,1010,99,99,1,32,5,5,7,1,12,30,1,1997,3,1,2,1
9994,2021,20,6,2,1,12,1,10,1010,99,99,2,26,4,4,6,1,12,30,1,1997,3,1,2,1
9995,2021,20,6,2,1,12,1,10,1010,99,99,2,49,8,8,10,1,12,30,1,1997,3,1,2,1
9996,2021,20,8,2,1,12,1,11,1104,99,99,2,999,16,12,18,9,4,67,4,9999,99,1,2,1
9997,2021,20,18,4,3,12,1,16,1603,99,99,1,24,3,3,5,1,4,3,5,9999,99,1,2,1
9998,2021,20,22,4,3,12,1,16,1616,99,99,1,23,3,3,5,1,4,67,3,9999,99,1,2,1
9999,2021,20,22,4,3,12,1,16,1616,99,99,2,28,4,4,6,1,4,67,3,9999,99,1,2,1
10000,2021,20,15,3,2,12,1,18,1804,99,99,1,28,4,4,6,1,4,18,5,9999,99,1,1,2
10001,2021,20,18,4,3,12,1,18,1803,99,99,1,999,16,12,18,9,4,100,5,9999,99,1,1,2
10002,2021,20,17,3,2,12,1,18,1802,99,99,2,27,4,4,6,1,4,64,1,9999,99,6,1,2
10003,2021,20,6,2,1,12,1,17,1701,99,99,1,65,12,11,14,1,4,18,3,9999,99,1,1,2
10004,2021,20,19,4,3,12,1,17,1701,99,99,1,16,2,2,4,2,4,999,99,9999,99,1,1,2
10005,2021,20,14,3,2,12,1,17,1705,99,99,2,15,2,2,4,2,4,999,99,9999,99,1,2,1
10006,2021,20,6,2,1,12,1,14,1416,99,99,1,49,8,8,10,1,11,52,2,2007,4,1,2,1
10007,2021,20,6,2,1,12,1,14,1416,99,99,1,24,3,3,5,1,11,52,2,2007,4,1,2,1
10008,2021,20,21,4,3,12,1,4,410,99,99,1,29,4,4,6,1,4,27,2,9999,99,1,1,2
10009,2021,20,21,4,3,12,1,4,410,99,99,1,28,4,4,6,1,4,27,2,9999,99,1,1,2
10010,2021,20,23,4,3,12,1,4,412,99,99,1,25,4,4,6,1,4,999,99,9999,99,1,1,2
10011,2021,20,15,3,2,12,1,3,308,99,99,1,33,5,5,7,1,4,76,5,9999,99,1,2,1
10012,2021,21,20,4,3,12,2,1,101,1,1,2,21,3,3,5,1,4,6,5,2014,5,1,2,1
10013,2021,21,1,1,1,12,2,1,101,7,7,1,41,7,7,9,1,3,48,1,2013,5,1,2,1
10014,2021,21,12,3,2,12,2,22,2205,99,99,1,52,9,9,11,1,2,27,10,9999,99,1,1,2
10015,2021,21,12,3,2,12,2,22,2205,99,99,1,32,5,5,7,1,2,27,10,9999,99,1,1,2
10016,2021,21,3,1,1,12,2,5,509,99,99,1,45,8,8,10,1,6,19,2,9999,99,1,2,1
10017,2021,21,3,1,1,12,2,5,509,99,99,1,57,10,10,12,1,6,30,2,9999,99,1,2,1
10018,2021,21,5,1,1,12,2,10,1020,99,99,1,25,4,4,6,1,4,6,5,9999,99,1,1,2
10019,2021,21,1,1,1,12,2,9,901,99,99,1,31,5,5,7,1,1,41,99,9999,99,1,2,1
10020,2021,21,14,3,2,12,2,9,901,99,99,1,67,12,11,14,1,4,999,99,9999,99,1,1,2
10021,2021,21,17,3,2,12,2,16,1609,99,99,1,25,4,4,6,1,4,18,5,2021,6,1,2,1
10022,2021,21,18,4,3,12,2,4,413,99,99,1,23,3,3,5,1,4,2,1,2022,6,1,2,1
10023,2021,21,19,4,3,12,2,4,401,99,99,1,999,16,12,18,9,4,2,4,2021,6,6,2,2
10024,2021,21,21,4,3,12,2,4,401,99,99,1,36,6,6,8,1,4,32,5,2013,5,1,2,1
10025,2021,21,23,4,3,12,2,1,115,99,99,2,29,4,4,6,1,4,27,5,9999,99,1,2,1
10026,2021,21,20,4,3,12,2,20,2001,99,99,1,58,10,10,12,1,3,69,99,9999,99,2,2,1
10027,2021,21,20,4,3,12,2,20,2001,99,99,1,47,8,8,10,1,3,69,99,9999,99,2,2,1
10028,2021,21,20,4,3,12,2,20,2001,99,99,1,27,4,4,6,1,3,69,99,9999,99,2,2,1
10029,2021,21,20,4,3,12,2,20,2001,99,99,1,21,3,3,5,1,3,69,99,9999,99,2,2,1
10030,2021,21,20,4,3,12,2,20,2001,99,99,1,10,1,1,3,2,3,69,99,9999,99,2,2,1
10031,2021,21,20,4,3,12,2,20,2001,99,99,1,19,2,2,4,1,3,69,99,9999,99,2,2,1
10032,2021,21,20,4,3,12,2,20,2001,99,99,2,20,3,3,5,1,3,69,99,9999,99,2,2,1
10033,2021,21,20,4,3,12,2,20,2001,99,99,1,20,3,3,5,1,3,69,99,9999,99,2,2,1
10034,2021,21,20,4,3,12,2,20,2001,99,99,2,33,5,5,7,1,3,69,99,9999,99,2,2,1
10035,2021,21,8,2,1,12,2,2,201,99,99,2,36,6,6,8,1,1,69,99,9999,99,3,2,1
10036,2021,21,8,2,1,12,2,2,201,99,99,2,41,7,7,9,1,1,69,99,9999,99,3,2,1
10037,2021,21,8,2,1,12,2,2,201,99,99,1,14,1,1,3,2,1,69,99,9999,99,3,2,1
10038,2021,21,7,2,1,12,2,1,101,1,1,1,47,8,8,10,1,4,25,5,2021,6,1,1,2
10039,2021,21,21,4,3,12,2,12,1201,99,99,1,39,6,6,8,1,3,999,4,9999,99,3,2,1
10040,2021,21,21,4,3,12,2,12,1201,99,99,1,30,5,5,7,1,3,999,4,9999,99,3,2,1
10041,2021,21,21,4,3,12,2,12,1201,99,99,2,10,1,1,3,2,3,999,4,9999,99,3,2,1
10042,2021,21,21,4,3,12,2,12,1201,99,99,1,4,1,1,1,2,3,999,4,9999,99,3,2,1
10043,2021,21,14,3,2,12,2,3,301,99,99,1,30,5,5,7,1,4,999,99,9999,99,2,2,1
10044,2021,22,19,4,3,12,3,1,101,7,7,1,999,16,12,18,9,1,48,5,2002,4,1,2,2
10045,2021,22,18,4,3,12,3,1,101,12,12,1,54,9,9,11,1,4,100,3,9999,99,1,2,1
10046,2021,22,18,4,3,12,3,1,101,12,12,1,999,16,12,18,9,4,2,5,9999,99,1,2,1
10047,2021,22,20,4,3,12,3,1,101,7,7,2,36,6,6,8,1,4,6,5,9999,99,1,2,1
10048,2021,22,6,2,1,12,3,1,115,99,99,1,28,4,4,6,1,4,76,3,9999,99,1,1,2
10049,2021,22,6,2,1,12,3,1,115,99,99,2,41,7,7,9,1,4,76,3,9999,99,1,2,1
10050,2021,22,7,2,1,12,3,5,502,99,99,1,999,16,12,18,9,4,999,99,9999,99,6,1,2
10051,2021,22,7,2,1,12,3,5,501,1,99,1,999,16,12,18,9,4,999,99,9999,99,2,1,2
10052,2021,22,0,1,1,12,3,5,502,1,99,1,999,16,12,18,9,4,18,1,9999,99,1,1,2
10053,2021,22,17,3,2,12,3,8,807,99,99,1,19,2,2,4,1,3,69,1,9999,99,1,2,2
10054,2021,22,17,3,2,12,3,8,807,99,99,1,24,3,3,5,1,2,52,2,9999,99,1,2,2
10055,2021,22,2,1,1,12,3,3,301,99,99,2,999,16,12,18,9,4,27,99,2011,5,1,2,1
10056,2021,23,12,3,2,12,4,1,101,1,1,1,52,9,9,11,1,4,6,5,2016,5,1,2,1
10057,2021,23,2,1,1,12,4,1,101,18,18,1,31,5,5,7,1,4,76,5,2021,6,6,1,2
10058,2021,23,13,3,2,12,4,1,101,24,24,1,24,3,3,5,1,4,999,99,9999,99,1,2,1
10059,2021,23,7,2,1,12,4,1,101,12,12,1,22,3,3,5,1,4,100,3,2021,6,1,1,2
10060,2021,23,20,4,3,12,4,1,101,12,12,1,30,5,5,7,1,4,6,5,9999,99,1,1,2
10061,2021,23,7,2,1,12,4,1,101,11,11,1,27,4,4,6,1,4,999,99,9999,99,1,2,1
10062,2021,23,18,4,3,12,4,1,115,1,99,1,28,4,4,6,1,4,6,5,9999,99,1,2,1
10063,2021,23,14,3,2,12,4,1,108,6,99,2,13,1,1,3,2,4,32,5,9999,99,1,2,1
10064,2021,23,19,4,3,12,4,20,2001,99,99,1,25,4,4,6,1,4,67,99,2022,6,1,2,2
10065,2021,23,5,1,1,12,4,19,1903,99,99,1,46,8,8,10,1,4,67,1,2006,4,1,1,1
10066,2021,23,10,2,1,12,4,5,508,99,99,1,23,3,3,5,1,4,32,99,9999,99,1,1,2
10067,2021,23,22,4,3,12,4,6,606,99,99,1,999,16,12,18,9,4,38,4,9999,99,1,2,1
10068,2021,23,16,3,2,12,4,8,803,99,99,1,26,4,4,6,1,14,999,99,9999,99,1,2,1
10069,2021,23,20,4,3,12,4,16,1613,99,99,1,34,5,5,7,1,4,32,5,9999,99,1,2,1
10070,2021,23,20,4,3,12,4,16,1613,99,99,1,999,16,12,18,9,4,32,5,9999,99,1,2,1
10071,2021,23,9,2,1,12,4,15,1503,99,99,1,12,1,1,3,2,3,69,4,1988,2,7,1,2
10072,2021,23,18,4,3,12,4,2,207,99,99,1,22,3,3,5,1,4,77,99,2012,5,6,2,2
10073,2021,23,19,4,3,12,4,18,1801,1,99,1,18,2,2,4,1,4,76,2,9999,99,1,2,1
10074,2021,23,18,4,3,12,4,4,401,99,99,1,20,3,3,5,1,5,17,3,9999,99,3,1,2
10075,2021,24,18,4,3,12,5,1,101,6,6,1,25,4,4,6,1,4,6,4,2021,6,1,2,1
10076,2021,24,12,3,2,12,5,1,101,18,18,1,36,6,6,8,1,4,2,1,2021,6,2,2,1
10077,2021,24,20,4,3,12,5,1,102,99,99,1,28,4,4,6,1,4,999,99,9999,99,6,2,1
10078,2021,24,6,2,1,12,5,1,101,11,11,1,22,3,3,5,1,4,67,5,2021,6,1,2,1
10079,2021,24,17,3,2,12,5,1,101,7,7,2,46,8,8,10,1,4,999,99,9999,99,1,2,1
10080,2021,24,19,4,3,12,5,1,101,7,7,2,28,4,4,6,1,4,999,99,9999,99,1,2,1
10081,2021,24,14,3,2,12,5,1,117,11,99,2,17,2,2,4,2,4,32,3,9999,99,6,2,1
10082,2021,24,16,3,2,12,5,1,115,3,99,1,23,3,3,5,1,4,6,4,9999,99,1,2,1
10083,2021,24,16,3,2,12,5,1,115,3,99,1,20,3,3,5,1,4,6,4,9999,99,1,1,2
10084,2021,24,16,3,2,12,5,1,116,99,99,1,25,4,4,6,1,4,999,5,9999,99,1,2,1
10085,2021,24,19,4,3,12,5,1,108,3,99,2,58,10,10,12,1,1,999,99,9999,99,2,2,1
10086,2021,24,19,4,3,12,5,21,2103,99,99,2,20,3,3,5,1,4,999,99,9999,99,1,2,1
10087,2021,24,19,4,3,12,5,21,2103,99,99,2,17,2,2,4,2,4,999,99,9999,99,1,2,2
10088,2021,24,19,4,3,12,5,21,2101,99,99,1,20,3,3,5,1,4,6,5,9999,99,1,1,2
10089,2021,24,18,4,3,12,5,20,2009,99,99,1,22,3,3,5,1,4,32,1,9999,99,1,1,2
10090,2021,24,18,4,3,12,5,20,2009,99,99,1,999,16,12,18,9,4,32,1,9999,99,1,2,1
10091,2021,24,17,3,2,12,5,5,501,3,99,1,33,5,5,7,1,4,67,4,2009,4,1,2,1
10092,2021,24,17,3,2,12,5,5,501,3,99,1,39,6,6,8,1,4,999,1,2018,5,1,2,1
10093,2021,24,15,3,2,12,5,10,1008,99,99,1,33,5,5,7,1,4,6,99,9999,99,1,2,1
10094,2021,24,19,4,3,12,5,10,1001,99,99,1,25,4,4,6,1,4,27,5,9999,99,1,2,1
10095,2021,24,19,4,3,12,5,10,1001,99,99,1,26,4,4,6,1,4,64,1,9999,99,1,2,1
10096,2021,24,15,3,2,12,5,16,1616,99,99,1,37,6,6,8,1,4,18,1,2020,6,1,2,1
10097,2021,24,8,2,1,12,5,15,1501,99,99,1,28,4,4,6,1,9,69,4,9999,99,2,2,2
10098,2021,24,8,2,1,12,5,15,1501,99,99,1,29,4,4,6,1,9,69,4,9999,99,2,2,2
10099,2021,24,8,2,1,12,5,15,1501,99,99,1,28,4,4,6,1,9,69,4,9999,99,2,2,2
10100,2021,24,8,2,1,12,5,15,1501,99,99,1,20,3,3,5,1,9,69,4,9999,99,2,2,2
10101,2021,24,21,4,3,12,5,15,1504,99,99,2,17,2,2,4,2,4,67,5,2017,5,2,2,1
10102,2021,24,18,4,3,12,5,16,1603,99,99,1,40,7,7,9,1,4,999,99,9999,99,1,1,2
10103,2021,24,18,4,3,12,5,16,1603,99,99,1,23,3,3,5,1,4,999,99,9999,99,1,2,1
10104,2021,24,3,1,1,12,5,7,710,99,99,1,50,9,9,11,1,4,999,99,9999,99,7,2,1
10105,2021,24,8,2,1,12,5,4,410,99,99,1,22,3,3,5,1,4,163,5,9999,99,1,1,2
10106,2021,24,18,4,3,12,5,3,312,99,99,1,57,10,10,12,1,4,67,5,2017,5,1,2,1
10107,2021,24,18,4,3,12,5,3,312,99,99,2,25,4,4,6,1,4,67,5,2017,5,1,2,1
10108,2021,24,18,4,3,12,5,3,312,99,99,1,23,3,3,5,1,4,27,5,2021,6,1,2,1
10109,2021,25,21,4,3,12,6,1,101,1,1,2,30,5,5,7,1,4,999,99,9999,99,1,2,1
10110,2021,25,6,2,1,12,6,1,101,17,17,1,28,4,4,6,1,4,18,4,9999,99,2,1,2
10111,2021,25,6,2,1,12,6,1,101,17,17,2,26,4,4,6,1,4,18,4,9999,99,2,2,1
10112,2021,25,8,2,1,12,6,1,101,6,6,2,34,5,5,7,1,1,27,4,2004,4,2,2,1
10113,2021,25,8,2,1,12,6,1,101,6,6,1,32,5,5,7,1,1,27,4,2004,4,2,2,1
10114,2021,25,17,3,2,12,6,1,101,18,18,1,17,2,2,4,2,4,64,2,9999,99,1,2,1
10115,2021,25,17,3,2,12,6,1,101,18,18,2,17,2,2,4,2,4,64,2,9999,99,1,2,1
10116,2021,25,14,3,2,12,6,1,101,18,18,2,14,1,1,3,2,4,999,99,9999,99,1,2,1
10117,2021,25,16,3,2,12,6,1,101,17,17,2,35,6,6,8,1,1,999,99,9999,99,2,2,1
10118,2021,25,16,3,2,12,6,1,101,17,17,1,36,6,6,8,1,1,999,99,9999,99,2,2,1
10119,2021,25,1,1,1,12,6,1,103,99,99,1,21,3,3,5,1,4,25,99,9999,99,6,1,2
10120,2021,25,1,1,1,12,6,1,103,99,99,2,21,3,3,5,1,4,25,99,9999,99,6,2,1
10121,2021,25,19,4,3,12,6,1,101,10,10,1,34,5,5,7,1,2,69,4,2012,5,1,2,1
10122,2021,25,19,4,3,12,6,1,101,10,10,1,53,9,9,11,1,1,27,2,2013,5,1,2,1
10123,2021,25,19,4,3,12,6,1,101,10,10,2,63,11,11,13,1,1,27,2,2013,5,1,2,1
10124,2021,25,19,4,3,12,6,1,101,10,10,2,37,6,6,8,1,1,27,2,2013,5,1,2,1
10125,2021,25,19,4,3,12,6,1,101,10,10,1,8,1,1,2,2,1,27,2,2013,5,1,2,1
10126,2021,25,16,3,2,12,6,1,115,3,99,1,21,3,3,5,1,4,999,99,9999,99,6,2,2
10127,2021,25,2,1,1,12,6,1,111,99,99,1,17,2,2,4,2,4,64,5,9999,99,6,1,2
10128,2021,25,2,1,1,12,6,1,111,99,99,2,28,4,4,6,1,4,64,5,9999,99,6,2,1
10129,2021,25,17,3,2,12,6,22,2214,99,99,1,40,7,7,9,1,1,56,5,1994,3,3,2,1
10130,2021,25,1,1,1,12,6,22,2203,99,99,1,22,3,3,5,1,4,67,1,9999,99,1,1,2
10131,2021,25,1,1,1,12,6,22,2203,99,99,1,999,16,12,18,9,4,18,1,9999,99,1,2,1
10132,2021,25,1,1,1,12,6,22,2203,99,99,1,999,16,12,18,9,4,18,1,9999,99,1,2,1
10133,2021,25,1,1,1,12,6,20,2011,99,99,1,29,4,4,6,1,4,32,5,9999,99,6,1,2
10134,2021,25,1,1,1,12,6,20,2011,99,99,1,22,3,3,5,1,4,32,5,9999,99,6,2,1
10135,2021,25,0,1,1,12,6,5,511,99,99,2,999,16,12,18,9,1,28,2,2020,6,2,2,1
10136,2021,25,0,1,1,12,6,5,511,99,99,1,10,1,1,3,2,1,28,2,2020,6,2,2,1
10137,2021,25,0,1,1,12,6,5,511,99,99,1,3,1,1,1,2,1,28,2,2020,6,2,2,1
10138,2021,25,13,3,2,12,6,5,509,99,99,1,36,6,6,8,1,4,999,2,9999,99,1,2,1
10139,2021,25,18,4,3,12,6,5,509,99,99,1,28,4,4,6,1,4,6,5,2020,6,1,2,1
10140,2021,25,20,4,3,12,6,5,501,99,99,2,49,8,8,10,1,3,31,4,1986,2,1,2,1
10141,2021,25,20,4,3,12,6,5,501,99,99,2,18,2,2,4,1,3,31,4,1986,2,1,2,1
10142,2021,25,20,4,3,12,6,5,501,99,99,2,40,7,7,9,1,3,31,4,1986,2,1,2,1
10143,2021,25,20,4,3,12,6,5,501,99,99,2,999,16,12,18,9,3,31,4,1986,2,1,2,1
10144,2021,25,20,4,3,12,6,5,501,99,99,2,999,16,12,18,9,3,31,4,1986,2,1,2,1
10145,2021,25,20,4,3,12,6,5,501,99,99,2,36,6,6,8,1,2,8,10,2011,5,1,2,1
10146,2021,25,21,4,3,12,6,5,501,99,99,2,18,2,2,4,1,4,25,1,9999,99,1,2,1
10147,2021,25,0,1,1,12,6,6,609,99,99,1,25,4,4,6,1,4,999,99,9999,99,6,1,2
10148,2021,25,10,2,1,12,6,9,920,3,99,1,41,7,7,9,1,4,999,99,9999,99,6,2,1
10149,2021,25,10,2,1,12,6,9,920,3,99,1,29,4,4,6,1,4,999,99,9999,99,6,2,1
10150,2021,25,15,3,2,12,6,16,1601,2,99,1,999,16,12,18,9,4,6,1,2018,5,1,2,2
10151,2021,25,15,3,2,12,6,16,1601,2,99,2,999,16,12,18,9,4,6,1,2018,5,1,2,2
10152,2021,25,3,1,1,12,6,2,205,99,99,1,30,5,5,7,1,4,999,5,9999,99,2,2,1
10153,2021,25,3,1,1,12,6,2,205,99,99,2,34,5,5,7,1,4,999,5,9999,99,2,2,2
10154,2021,25,3,1,1,12,6,2,205,99,99,2,17,2,2,4,2,4,999,5,9999,99,2,2,2
10155,2021,25,3,1,1,12,6,2,205,99,99,1,5,1,1,2,2,4,999,5,9999,99,2,2,1
10156,2021,25,13,3,2,12,6,18,1804,99,99,1,77,14,11,16,1,4,999,99,9999,99,1,2,1
10157,2021,25,8,2,1,12,6,18,1804,99,99,2,45,8,8,10,1,4,67,5,9999,99,6,1,2
10158,2021,25,8,2,1,12,6,18,1804,99,99,2,30,5,5,7,1,4,67,5,9999,99,6,2,1
10159,2021,25,20,4,3,12,6,4,401,99,99,1,72,13,11,15,1,4,6,1,9999,99,1,2,1
10160,2021,25,20,4,3,12,6,4,401,99,99,2,35,6,6,8,1,4,6,1,9999,99,1,2,1
10161,2021,25,19,4,3,12,6,4,401,99,99,2,14,1,1,3,2,4,999,99,9999,99,1,2,1
10162,2021,25,17,3,2,12,6,4,401,1,99,1,29,4,4,6,1,4,67,99,9999,99,1,2,1
10163,2021,25,17,3,2,12,6,4,401,1,99,2,27,4,4,6,1,4,67,99,9999,99,1,2,1
10164,2021,26,18,4,3,12,7,1,101,1,1,2,14,1,1,3,2,1,28,4,2014,5,1,2,1
10165,2021,26,18,4,3,12,7,1,101,1,1,2,51,9,9,11,1,1,28,4,2014,5,1,2,1
10166,2021,26,18,4,3,12,7,1,101,1,1,2,28,4,4,6,1,1,28,4,2014,5,1,2,1
10167,2021,26,18,4,3,12,7,1,101,1,1,1,2,1,1,1,2,1,28,4,2014,5,1,2,1
10168,2021,26,18,4,3,12,7,1,101,1,1,1,5,1,1,2,2,1,28,4,2014,5,1,2,1
10169,2021,26,0,1,1,12,7,1,115,5,99,1,24,3,3,5,1,4,999,99,9999,99,1,2,1
10170,2021,26,0,1,1,12,7,1,115,5,99,2,19,2,2,4,1,4,999,99,9999,99,1,2,1
10171,2021,26,19,4,3,12,7,1,110,99,99,2,30,5,5,7,1,4,64,5,9999,99,1,2,1
10172,2021,26,13,3,2,12,7,1,108,8,99,2,52,9,9,11,1,4,100,1,2021,6,1,2,1
10173,2021,26,0,1,1,12,7,22,2217,99,99,1,22,3,3,5,1,4,6,5,9999,99,6,2,1
10174,2021,26,17,3,2,12,7,22,2202,99,99,1,38,6,6,8,1,4,67,5,9999,99,1,1,2
10175,2021,26,17,3,2,12,7,22,2202,99,99,2,6,1,1,2,2,4,999,5,9999,99,1,2,1
10176,2021,26,17,3,2,12,7,22,2202,99,99,2,30,5,5,7,1,4,999,5,9999,99,1,1,2
10177,2021,26,17,3,2,12,7,22,2202,99,99,1,21,3,3,5,1,4,999,5,9999,99,1,2,1
10178,2021,26,17,3,2,12,7,22,2202,99,99,2,20,3,3,5,1,4,999,5,9999,99,1,2,1
10179,2021,26,23,4,3,12,7,6,608,99,99,1,999,16,12,18,9,4,999,99,9999,99,1,2,1
10180,2021,26,19,4,3,12,7,10,1003,99,99,1,35,6,6,8,1,4,67,1,2022,6,1,2,1
10181,2021,26,19,4,3,12,7,10,1003,99,99,1,34,5,5,7,1,4,6,3,2016,5,1,2,1
10182,2021,26,18,4,3,12,7,16,1602,99,99,2,54,9,9,11,1,2,69,99,2006,4,1,2,1
10183,2021,26,18,4,3,12,7,16,1602,99,99,2,23,3,3,5,1,2,69,99,2006,4,1,2,1
10184,2021,26,18,4,3,12,7,16,1602,99,99,2,26,4,4,6,1,2,69,99,2006,4,1,2,1
10185,2021,26,18,4,3,12,7,16,1602,99,99,2,8,1,1,2,2,2,69,99,2006,4,1,2,1
10186,2021,26,18,4,3,12,7,16,1602,99,99,1,44,7,7,9,1,2,69,99,2006,4,1,2,1
10187,2021,26,7,2,1,12,7,18,1803,99,99,2,20,3,3,5,1,4,18,4,9999,99,1,1,2
10188,2021,26,11,2,1,12,7,4,401,99,99,1,39,6,6,8,1,4,76,5,9999,99,1,2,1
10189,2021,26,20,4,3,12,7,4,413,99,99,1,21,3,3,5,1,4,76,5,2021,6,1,2,1
10190,2021,26,20,4,3,12,7,4,413,99,99,2,18,2,2,4,1,4,76,5,2021,6,1,2,1
10191,2021,26,7,2,1,12,7,3,301,99,99,1,22,3,3,5,1,4,32,3,2021,6,1,1,2
10192,2021,27,21,4,3,12,1,1,101,9,9,1,999,16,12,18,9,4,2,5,2021,6,1,2,1
10193,2021,27,14,3,2,12,1,1,101,5,5,1,48,8,8,10,1,22,6,1,2018,5,1,2,1
10194,2021,27,14,3,2,12,1,1,101,5,5,2,49,8,8,10,1,22,6,1,2018,5,1,2,1
10195,2021,27,14,3,2,12,1,1,101,5,5,2,27,4,4,6,1,22,6,1,2018,5,1,2,1
10196,2021,27,6,2,1,12,1,1,117,2,99,1,25,4,4,6,1,4,76,2,2019,5,1,2,1
10197,2021,27,6,2,1,12,1,1,117,2,99,1,18,2,2,4,1,4,76,2,2019,5,1,2,1
10198,2021,27,3,1,1,12,1,1,111,99,99,1,40,7,7,9,1,4,3,5,2012,5,1,2,1
10199,2021,27,20,4,3,12,1,22,2214,99,99,1,23,3,3,5,1,4,18,5,2014,5,1,2,1
10200,2021,27,20,4,3,12,1,22,2214,99,99,1,23,3,3,5,1,4,18,5,2014,5,1,2,1
10201,2021,27,8,2,1,12,1,19,1902,99,99,1,34,5,5,7,1,4,67,1,9999,99,1,2,1
10202,2021,27,7,2,1,12,1,5,504,99,99,1,20,3,3,5,1,4,76,11,2020,6,1,2,2
10203,2021,27,7,2,1,12,1,5,504,99,99,1,39,6,6,8,1,4,76,11,2020,6,1,2,2
10204,2021,27,7,2,1,12,1,5,504,99,99,1,31,5,5,7,1,4,6,5,2020,6,1,2,2
10205,2021,27,16,3,2,12,1,6,608,99,99,1,36,6,6,8,1,4,999,99,9999,99,1,2,1
10206,2021,27,3,1,1,12,1,6,602,99,99,1,33,5,5,7,1,4,2,4,9999,99,1,1,2
10207,2021,27,14,3,2,12,1,4,401,99,99,1,23,3,3,5,1,4,67,3,2021,6,1,2,1
10208,2021,27,14,3,2,12,1,4,401,99,99,1,10,1,1,3,2,4,2,2,9999,99,1,2,1
10209,2021,27,14,3,2,12,1,4,401,99,99,1,20,3,3,5,1,4,2,2,9999,99,1,2,1
10210,2021,27,0,1,1,12,1,4,416,99,99,1,999,16,12,18,9,3,69,1,9999,99,1,1,2
10211,2021,28,9,2,1,12,2,1,101,18,18,1,25,4,4,6,1,4,27,5,2013,5,1,2,1
10212,2021,28,23,4,3,12,2,1,101,18,18,1,21,3,3,5,1,4,999,99,9999,99,1,2,1
10213,2021,28,23,4,3,12,2,1,113,99,99,1,24,3,3,5,1,4,999,99,9999,99,1,2,1
